ID_REF,GSM701542,GSM701543,GSM701544,GSM701545,no mutation,mutation,log 2 fold change,fold change
222115_x_at,42.861286,61.91179,42.948925,24.521639,52.386538,33.735282,-0.634937902,0.6439685325
222116_s_at,335.20477,840.4334,460.18353,390.12326,587.819085,425.153395,-0.467388742,0.723272527
222117_s_at,9.06563,4.567585,7.2004914,4.21141,6.8166075,5.7059507,-0.2565866332,0.8370660479
222118_at,131.82446,116.097786,172.6598,129.76558,123.961123,151.21269,0.2866914879,1.219839627
222119_s_at,953.7136,707.0749,600.2171,549.3361,830.39425,574.7766,-0.5307951251,0.6921731455
222120_at,48.3712,56.05257,49.176735,33.34366,52.211885,41.2601975,-0.3396275181,0.7902453148
222121_at,22.283566,49.96603,57.590282,30.478882,36.124798,44.034582,0.2856474506,1.218957183
222122_s_at,900.58417,955.97644,936.9815,582.45306,928.280305,759.71728,-0.2890978735,0.8184136579
222123_s_at,7.8638844,4.315008,2.8577151,7.407378,6.0894462,5.13254655,-0.2466362223,0.842859331
222124_at,14.281936,18.777079,2.7220502,15.664192,16.5295075,9.1931211,-0.8464170896,0.5561642475
222125_s_at,223.81114,215.27908,168.56659,122.2085,219.54511,145.387545,-0.5946137189,0.6622217411
222126_at,134.4902,95.00525,80.74022,32.49313,114.747725,56.616675,-1.019166621,0.4934012853
222127_s_at,896.6209,853.67615,764.41626,425.3118,875.148525,594.86403,-0.5569679387,0.6797292265
222128_at,40.114334,42.8381,38.546207,25.356123,41.476217,31.951165,-0.376415778,0.7703490653
222129_at,63.302097,48.965874,49.110725,46.510605,56.1339855,47.810665,-0.2315420216,0.8517240416
222130_s_at,277.261,365.07104,433.78735,285.7169,321.16602,359.752125,0.1636839478,1.120143797
222131_x_at,265.85254,292.53604,220.74257,231.84105,279.19429,226.29181,-0.303085065,0.8105173283
222132_s_at,202.54202,292.3178,258.86978,228.48183,247.42991,243.675805,-0.02205689731,0.9848276023
222133_s_at,96.9864,86.652504,73.59791,74.839455,91.819452,74.2186825,-0.3070174306,0.8083111027
222134_at,13.652724,1.4846839,2.5549896,8.190549,7.56870395,5.3727693,-0.4943803852,0.7098664891
222135_at,26.5295,22.45027,25.308147,12.327782,24.489885,18.8179645,-0.3800754161,0.768397422
222136_x_at,423.86075,638.6493,508.97107,383.2733,531.255025,446.122185,-0.2519656893,0.839751464
222137_at,14.837006,21.878794,18.054575,12.327332,18.3579,15.1909535,-0.273188608,0.8274886289
222138_s_at,108.5008,110.0508,100.89298,57.43519,109.2758,79.164085,-0.4650559751,0.7244429691
222139_at,7.4123363,20.17709,7.0261803,2.0348895,13.79471315,4.5305349,-1.606362159,0.3284254519
222140_s_at,449.1039,502.66238,479.27625,251.45482,475.88314,365.365535,-0.3812667917,0.7677631424
222141_at,11.865829,17.603573,8.938038,5.9779105,14.734701,7.45797425,-0.9823620642,0.5061503623
222142_at,7.1748867,4.5770397,22.710352,8.700868,5.8759632,15.70561,1.418382712,2.672857107
222143_s_at,478.82532,316.55756,248.61687,183.83138,397.69144,216.224125,-0.8791220102,0.5436982124
222144_at,18.502718,10.429604,1.9931023,16.330523,14.466161,9.16181265,-0.6589771466,0.6333271592
222145_at,32.096924,7.3281965,17.515802,5.514087,19.71256025,11.5149445,-0.7756077069,0.5841425139
222146_s_at,442.93692,474.9394,437.17383,329.35675,458.93816,383.26529,-0.2599564216,0.8351131447
222147_s_at,112.34194,135.40079,125.7676,120.21499,123.871365,122.991295,-0.01028651319,0.992895291
222148_s_at,671.6933,858.866,717.165,363.9453,765.27965,540.55515,-0.5015452206,0.7063498291
222149_x_at,191.20085,141.99472,105.876755,114.48763,166.597785,110.1821925,-0.5964781432,0.6613664912
222150_s_at,88.41825,53.061893,13.090115,8.684395,70.7400715,10.887255,-2.699887424,0.1539050607
222151_s_at,138.97517,155.6038,127.483345,80.85711,147.289485,104.1702275,-0.4997114347,0.7072482296
222152_at,123.391174,106.20456,71.87723,83.61916,114.797867,77.748195,-0.5622147491,0.677261669
222153_at,7.499317,1.5324337,17.62491,10.4748335,4.51587535,14.04987175,1.637479392,3.111217795
222154_s_at,3168.056,2139.5154,2959.3586,2773.6365,2653.7857,2866.49755,0.1112371719,1.080154117
222155_s_at,115.14163,120.01656,103.46431,104.78892,117.579095,104.126615,-0.1752927068,0.8855878249
222156_x_at,85.87397,56.14491,29.03026,21.411463,71.00944,25.2208615,-1.493393273,0.355176178
222157_s_at,149.98628,157.44855,145.99194,103.239296,153.717415,124.615618,-0.3027957287,0.810679896
222158_s_at,2108.5605,1636.1683,1221.0336,1080.4941,1872.3644,1150.76385,-0.7022694337,0.6146046411
222159_at,31.621479,40.4668,24.810637,28.121916,36.0441395,26.4662765,-0.4456094689,0.7342740558
222160_at,76.74476,83.28245,37.547306,44.17476,80.013605,40.861033,-0.9695196504,0.5106760657
222161_at,109.62826,106.965416,183.44214,70.26901,108.296838,126.855575,0.2281958034,1.171369149
222162_s_at,448.94156,354.9436,528.7151,287.7286,401.94258,408.22185,0.02236398627,1.015622306
222163_s_at,263.05032,522.1158,544.6274,315.0347,392.58306,429.83105,0.1307717818,1.094879259
222164_at,626.73004,627.83594,491.1343,257.74692,627.28299,374.44061,-0.7443795306,0.5969245396
222165_x_at,70.048645,107.83825,35.83382,42.47384,88.9434475,39.15383,-1.183734888,0.4402103932
222166_at,19.373894,3.9986176,3.1216452,11.516603,11.6862558,7.3191241,-0.6750698612,0.6263018905
222167_at,174.5569,78.21741,97.92514,54.10954,126.387155,76.01734,-0.7334493984,0.6014641282
222168_at,20.368416,5.2905984,2.6264758,9.831995,12.8295072,6.2292354,-1.042338758,0.4855397252
222169_x_at,64.47359,60.90705,33.59659,54.738342,62.69032,44.167466,-0.5052586303,0.7045340652
222170_at,30.442627,44.60412,41.920696,43.394672,37.5233735,42.657684,0.1850161023,1.136829662
222171_s_at,17.172787,18.610811,24.052782,50.960133,17.891799,37.5064575,1.06784055,2.096293251
222172_at,2.6315167,6.8981013,1.719323,4.1589904,4.764809,2.9391567,-0.6970161063,0.6168466984
222173_s_at,21.5042,55.256145,32.54373,27.757074,38.3801725,30.150402,-0.3481839578,0.7855723421
222174_at,33.928158,14.452856,10.724328,7.221569,24.190507,8.9729485,-1.430786971,0.370928501
222175_s_at,152.41878,123.59387,123.95449,125.260994,138.006325,124.607742,-0.1473406818,0.9029132686
222176_at,11.012263,1.6863083,6.4623027,0.96305716,6.34928565,3.71267993,-0.7741333394,0.5847397856
222177_s_at,8.894523,14.450088,6.5817394,0.69048876,11.6723055,3.63611408,-1.68262018,0.3115163564
222178_s_at,0.9433225,2.7985864,0.9989999,2.8259323,1.87095445,1.9124661,0.03165973975,1.022187419
222179_at,15.135818,7.294505,16.337088,16.39881,11.2151615,16.367949,0.5454231594,1.459448355
222180_at,229.92474,62.70929,45.673508,29.97153,146.317015,37.822519,-1.951780192,0.2584970654
222181_at,26.328346,20.6896,11.625765,5.3683047,23.508973,8.49703485,-1.468180128,0.3614379433
222182_s_at,1495.958,1534.0441,1281.2528,953.85925,1515.00105,1117.556025,-0.4389716356,0.7376602313
222183_x_at,21.995798,65.65977,91.949326,61.20392,43.827784,76.576623,0.8050583035,1.7472164
222184_at,58.525257,34.17783,28.668707,19.20106,46.3515435,23.9348835,-0.9535025973,0.5163772702
222185_at,17.622377,20.491167,22.239256,30.368752,19.056772,26.304004,0.4649786597,1.380296936
222186_at,185.00087,137.1315,107.73169,54.71434,161.066185,81.223015,-0.9876931533,0.504283472
222187_x_at,107.21843,135.58215,102.389984,89.579926,121.40029,95.984955,-0.338891672,0.790648482
222188_at,9.098133,1.2044358,0.7011067,9.399309,5.1512844,5.05020785,-0.02858942709,0.980378379
222189_at,9.914233,1.7543604,1.7084671,14.613796,5.8342967,8.16113155,0.4842104418,1.39882011
222190_s_at,45.612484,81.45403,51.01733,31.424458,63.533257,41.220894,-0.6241361856,0.6488081352
222191_s_at,89.85582,110.099625,100.224396,88.38728,99.9777225,94.305838,-0.08425957904,0.9432685166
222192_s_at,348.07455,274.88785,285.9455,180.51399,311.4812,233.229745,-0.4173932948,0.7487763146
222193_at,130.86302,155.68153,166.9059,120.469666,143.272275,143.687783,0.004177945559,1.002900128
222194_at,3.3770106,5.465713,4.0692687,0.8208363,4.4213618,2.4450525,-0.8546253519,0.5530089168
222195_s_at,91.088005,76.79083,101.35818,72.12548,83.9394175,86.74183,0.04737942855,1.033386132
222196_at,180.4655,113.16913,125.666756,291.23462,146.817315,208.450688,0.5056840104,1.41979635
222197_s_at,11.717715,3.042964,4.9099135,2.674708,7.3803395,3.79231075,-0.9606099961,0.5138396072
222198_at,2.196089,5.4280286,4.3860507,6.0570955,3.8120588,5.2215731,0.4539141395,1.369751458
222199_s_at,185.80756,269.87598,228.86388,181.12083,227.84177,204.992355,-0.1524621523,0.8997136697
222200_s_at,303.5717,241.21535,265.14474,160.0323,272.393525,212.58852,-0.3576287179,0.7804463047
222201_s_at,393.66818,610.2263,614.7654,425.07794,501.94724,519.92167,0.05075855754,1.035809401
222202_at,1.0191847,8.432667,1.1835234,0.23360746,4.72592585,0.70856543,-2.737624008,0.1499315589
222203_s_at,577.12463,892.4952,1103.2609,729.6326,734.809915,916.44675,0.3186799623,1.247188873
222204_s_at,620.3401,688.2429,758.5014,408.23117,654.2915,583.366285,-0.1655315188,0.8915999749
222205_x_at,6.9928107,9.997245,1.3376923,8.08396,8.49502785,4.71082615,-0.8506385859,0.5545392238
222206_s_at,85.574684,164.37592,140.35002,133.71848,124.975302,137.03425,0.1328935086,1.096490649
222207_x_at,844.1918,558.87573,325.6483,441.3992,701.533765,383.52375,-0.8711966223,0.5466932158
222208_s_at,75.87073,63.17458,59.729866,29.680809,69.522655,44.7053375,-0.637036089,0.643032656
222209_s_at,597.51447,947.40936,625.0387,364.53305,772.461915,494.785875,-0.6426594897,0.6405310934
222210_at,3.0199316,2.5866203,18.870134,5.055762,2.80327595,11.962948,2.09338728,4.267488543
222211_x_at,46.96554,32.712017,35.515087,28.023304,39.8387785,31.7691955,-0.3265448567,0.7974440155
222212_s_at,1583.8542,1291.817,1148.1704,1056.0596,1437.8356,1102.115,-0.3836239601,0.7665097456
222213_x_at,4.032135,12.615183,4.267102,1.4599817,8.323659,2.86354185,-1.539417174,0.3440244068
222214_at,229.99953,167.5042,123.58378,96.17994,198.751865,109.88186,-0.8550151615,0.5528595166
222215_at,14.294099,34.00071,5.9736624,19.587523,24.1474045,12.7805927,-0.9179133855,0.5292739723
222216_s_at,577.5547,1014.7368,1006.9462,725.86487,796.14575,866.405535,0.1220098912,1.088249903
222217_s_at,280.62555,308.01852,166.01878,155.95578,294.322035,160.98728,-0.8704488546,0.5469766475
222218_s_at,21.419186,38.288258,48.903767,27.414438,29.853722,38.1591025,0.3541164295,1.278202514
222219_s_at,39.74327,32.47011,26.309052,23.596073,36.10669,24.9525625,-0.53307819,0.6910786478
222220_s_at,38.710537,47.907402,38.92347,41.72525,43.3089695,40.32436,-0.103014209,0.9310856496
222221_x_at,51.446953,93.64462,120.80368,116.41891,72.5457865,118.611295,0.7092776707,1.634985307
222222_s_at,134.24908,45.817005,43.55611,13.666958,90.0330425,28.611534,-1.653857724,0.3177892605
222223_s_at,15.371018,19.154774,3.252703,2.6055715,17.262896,2.92913725,-2.559126809,0.1696782075
222224_at,36.808212,22.582022,23.005276,12.393239,29.695117,17.6992575,-0.7465368777,0.5960325901
222225_at,2.8499923,9.846401,2.6630034,3.8304226,6.34819665,3.246713,-0.9673669595,0.5114386304
222226_at,7.910469,3.771617,8.3036,3.2885554,5.841043,5.7960777,-0.01114907026,0.9923018372
222227_at,54.18107,33.02326,70.80532,135.32259,43.602165,103.063955,1.241068184,2.363734805
222228_s_at,88.76644,127.16608,114.71137,104.641685,107.96626,109.6765275,0.02267426602,1.015840759
222229_x_at,5654.644,5421.413,4867.7993,3694.1543,5538.0285,4280.9768,-0.371432461,0.7730145845
222230_s_at,1211.7073,1428.4456,1459.3973,1149.349,1320.07645,1304.37315,-0.01726483405,0.9881042496
222231_s_at,753.8557,1407.6948,1460.3296,1126.3405,1080.77525,1293.33505,0.2590295245,1.196673453
222233_s_at,59.910896,74.521774,82.75219,49.16047,67.216335,65.95633,-0.02730075591,0.9812544823
222234_s_at,199.19086,290.72836,305.46814,277.92728,244.95961,291.69771,0.2519301692,1.19079921
222235_s_at,493.25696,199.05443,173.63239,79.94407,346.155695,126.78823,-1.44900026,0.3662751526
222236_s_at,149.1677,143.39679,50.405926,161.1332,146.282245,105.769563,-0.4678301461,0.7230512698
222237_s_at,78.63619,122.767105,87.28342,58.60671,100.7016475,72.945065,-0.4652050034,0.7243681391
222238_s_at,4.8832974,30.481964,13.873724,27.720392,17.6826307,20.797058,0.2340465309,1.176129183
222239_s_at,155.45844,390.41992,498.7475,280.83377,272.93918,389.790635,0.5141199231,1.428122687
222240_s_at,172.35625,208.28711,155.4628,111.898285,190.32168,133.6805425,-0.5096504186,0.702392615
222241_at,17.334679,28.099627,6.429542,31.303005,22.717153,18.8662735,-0.2679725548,0.8304858228
222242_s_at,30.96007,38.20018,32.60998,17.332891,34.580125,24.9714355,-0.4696643261,0.7221325978
222243_s_at,530.6531,1033.7229,866.6129,570.0356,782.188,718.32425,-0.1228801825,0.9183524293
222244_s_at,1424.2479,1486.0989,1188.9838,868.997,1455.1734,1028.9904,-0.4999615538,0.707125625
222245_s_at,43.13061,46.52017,36.723164,33.312042,44.82539,35.017603,-0.3562358024,0.7812001859
222246_at,10.113756,5.2426066,3.7027044,7.507738,7.6781813,5.6052212,-0.4539933185,0.7300193862
222247_at,8.328612,1.1731501,2.0062628,15.575768,4.75088105,8.7910154,0.8878347267,1.850396865
222248_s_at,47.191177,22.428537,6.5292125,16.508377,34.809857,11.51879475,-1.595506117,0.3309061209
222249_at,14.933962,15.619894,11.691832,6.5556874,15.276928,9.1237597,-0.7436541097,0.5972247627
222250_s_at,166.8851,194.20566,205.39288,112.339455,180.54538,158.8661675,-0.1845495857,0.8799237483
222251_s_at,208.41058,222.87585,136.63718,210.37984,215.643215,173.50851,-0.3136399,0.8046091782
222252_x_at,192.93715,58.741432,29.513247,111.7332,125.839291,70.6232235,-0.83336787,0.561217589
222253_s_at,13.230505,1.799068,9.225286,16.337692,7.5147865,12.781489,0.7662518932,1.70084526
222254_at,8.728062,8.642269,6.9585657,4.655921,8.6851655,5.80724335,-0.5806998496,0.6686393426
222255_at,1.6841259,1.5076632,1.0696634,1.0900829,1.59589455,1.07987315,-0.5635034749,0.6766569571
222256_s_at,99.892136,132.70985,82.94077,63.673954,116.300993,73.307362,-0.6658334193,0.630324472
222257_s_at,31.622765,12.96745,24.237175,2.6508827,22.2951075,13.44402885,-0.7297616122,0.6030035446
222258_s_at,627.0595,862.12305,762.9523,646.6933,744.591275,704.8228,-0.07918811691,0.9465901947
222259_s_at,6.244931,15.252895,3.1014729,5.1632824,10.748913,4.13237765,-1.379146762,0.384446097
222260_at,3.8023179,2.91057,1.6932852,1.9685268,3.35644395,1.830906,-0.8743758267,0.5454898182
222261_at,5.027485,4.4291663,2.29808,5.155082,4.72832565,3.726581,-0.3434767824,0.7881396663
222262_s_at,255.02054,174.68411,156.81795,112.99507,214.852325,134.90651,-0.671385421,0.6279034216
222263_at,176.727,132.7629,210.61952,105.9647,154.74495,158.29211,0.03269701797,1.022922622
222264_at,174.18828,217.7442,153.52168,104.247665,195.96624,128.8846725,-0.6045244335,0.6576881431
222265_at,5.457751,31.942368,17.23087,6.79652,18.7000595,12.013695,-0.6383629178,0.6424415388
222266_at,395.38315,626.3577,454.86758,245.86945,510.870425,350.368515,-0.544084282,0.6858265773
222267_at,46.106762,35.15432,43.706795,19.807919,40.630541,31.757357,-0.3554737249,0.7816129497
222268_x_at,1.804083,7.31432,2.2299685,7.913776,4.5592015,5.07187225,0.153737235,1.112447487
222269_at,213.67375,201.9274,109.62101,47.00812,207.800575,78.314565,-1.407847095,0.3768736684
222270_at,72.7527,47.23155,77.39917,27.498354,59.992125,52.448762,-0.1938644147,0.8742607801
222271_at,75.58544,71.27605,59.99567,34.750774,73.430745,47.373222,-0.6323124396,0.645141514
222272_x_at,51.109276,63.08592,46.04595,28.627914,57.097598,37.336932,-0.6128266699,0.653914233
222273_at,325.32468,431.08005,264.02625,238.33394,378.202365,251.180095,-0.5904362438,0.6641420526
222274_at,10.319331,22.615005,5.550415,13.819018,16.467168,9.6847165,-0.7658107411,0.5881227725
222275_at,339.37094,552.59576,407.23553,204.14514,445.98335,305.690335,-0.5449189114,0.6854299269
222276_at,12.964527,85.300514,53.829147,54.251152,49.1325205,54.0401495,0.1373534145,1.099885553
222277_at,75.41877,55.20401,57.14759,49.11796,65.31139,53.132775,-0.2977325496,0.8135299984
222278_at,18.120779,26.980804,22.166744,30.759075,22.5507915,26.4629095,0.2307936185,1.173480297
222279_at,167.15504,195.52676,191.92049,162.3123,181.3409,177.116395,-0.03400658706,0.9767040695
222280_at,356.27127,666.57825,349.93958,274.82025,511.42476,312.379915,-0.7112203127,0.6108032685
222281_s_at,22.866972,3.5951612,0.9038772,13.823827,13.2310666,7.3638521,-0.8453968106,0.5565577079
222282_at,237.76799,114.27135,100.660126,65.78796,176.01967,83.224043,-1.080664377,0.4728110387
222283_at,47.06325,45.911007,37.902767,36.655643,46.4871285,37.279205,-0.3184602196,0.8019253114
222284_at,118.77611,77.408714,60.4143,51.573654,98.092412,55.993977,-0.8088698884,0.5708288323
222285_at,3.4894762,16.080515,0.9100666,1.7593344,9.7849956,1.3347005,-2.874055157,0.1364027696
222286_at,56.888428,60.565147,39.978058,26.908356,58.7267875,33.443207,-0.8123055213,0.5694710783
222287_at,0.83841866,0.6150206,0.48702163,0.7197544,0.72671963,0.603388015,-0.2683128359,0.8302899634
222288_at,12.446847,75.15006,33.40043,16.850727,43.7984535,25.1255785,-0.8017231162,0.5736635998
222289_at,13.94586,20.755098,8.485729,14.387714,17.350479,11.4367215,-0.6013019501,0.6591588336
222290_at,123.85035,135.44556,48.064274,44.992718,129.647955,46.528496,-1.478412991,0.3588833777
222291_at,73.33545,97.6195,55.835567,27.900784,85.477475,41.8681755,-1.029690241,0.4898153051
222292_at,3.5185618,25.312817,17.967798,2.3568032,14.4156894,10.1623006,-0.5044127877,0.70494725
222293_at,34.36147,18.23811,36.285233,30.5912,26.29979,33.4382165,0.3464466203,1.271425228
222294_s_at,119.16027,83.67676,84.20419,49.286064,101.418515,66.745127,-0.6035866394,0.6581157987
222295_x_at,29.678562,3.8102634,19.436388,9.20201,16.7444127,14.319199,-0.2257289832,0.855162809
222296_at,9.078602,4.055588,2.1258378,1.7007698,6.567095,1.9133038,-1.779189358,0.2913470568
222297_x_at,218.79501,394.6142,255.91946,238.54459,306.704605,247.232025,-0.3109841944,0.8060916627
222298_at,5.506846,12.892302,9.798557,18.545166,9.199574,14.1718615,0.6233903097,1.54049106
222299_x_at,0.3268126,4.5351806,4.0187936,2.9545393,2.4309966,3.48666645,0.5203004805,1.434253939
222300_at,18.205875,9.066485,5.4218917,9.183859,13.63618,7.30287535,-0.9009030375,0.5355514044
222301_at,41.601864,36.39196,39.323334,31.769398,38.996912,35.546366,-0.1336578108,0.9115174555
222302_at,138.02156,110.64764,71.6455,88.208855,124.3346,79.9271775,-0.6374697786,0.6428393826
222303_at,54.690147,85.36632,104.19169,72.38687,70.0282335,88.28928,0.3343015827,1.260766916
222304_x_at,32.748363,12.770385,25.489271,6.95549,22.759374,16.2223805,-0.488475338,0.7127779745
222305_at,51.32009,77.472115,41.57293,71.749176,64.3961025,56.661053,-0.1846159602,0.8798832662
